-2.83473056 -1.60251206 3.32770406 -5.88647325 0.01800000
-2.69349366 -1.89337525 3.87906331 -5.51831046 0.01800000
-2.51622476 -2.16659345 4.37566328 -5.08178048 0.01800000
-2.30397007 -2.41561114 4.81154715 -4.58917431 0.01800000
-2.05968457 -2.63438684 5.18779847 -4.05605900 0.01800000
-1.78802187 -2.81802295 5.51208884 -3.49739359 0.01800000
-1.49490027 -2.96326302 5.79607753 -2.92399218 0.01800000
-1.18690986 -3.06878179 6.05129843 -2.34045503 0.01800000
-0.87064929 -3.13522491 6.28467156 -1.74524794 0.01800000
-0.55209089 -3.16499219 6.49499210 -1.13296518 0.01800000
-0.23606793 -3.16179694 6.67159740 -0.49811871 0.01800000
0.07404134 -3.13006753 6.79588017 0.16075566 0.01800000
0.37638885 -3.07428075 6.84549331 0.83810411 0.01800000
0.67048407 -2.99832663 6.80018612 1.52065369 0.01800000
0.95680499 -2.90499940 6.64753156 2.18946392 0.01800000
1.23625733 -2.79568971 6.38666825 2.82419232 0.01800000
1.50957000 -2.67032262 6.02875049 3.40813533 0.01800000
1.77672496 -2.52754832 5.59393334 3.93222196 0.01800000
2.03651415 -2.36515407 5.10596813 4.39649004 0.01800000
2.28629708 -2.18063244 4.58630175 4.80853540 0.01800000
2.52200189 -1.97181685 4.04961961 5.17956233 0.01800000
2.73837522 -1.73748578 3.50208960 5.51949002 0.01800000
2.92944821 -1.47784146 2.94251402 5.83279241 0.01800000
3.08915223 -1.19478852 2.36562334 6.11637164 0.01800000
3.21199482 -0.89196823 1.76616997 6.36001221 0.01800000
3.29369635 -0.57454162 1.14240924 6.54913242 0.01800000
3.33169291 -0.24875280 0.49791648 6.66888888 0.01800000
3.32543094 0.07866264 -0.15868517 6.70835088 0.01800000
3.27640947 0.40113577 -0.81582151 6.66349275 0.01800000
4.11346662 1.40896461 -1.86186183 5.43569826 0.01400000
3.92615037 1.79194895 -2.37251262 5.19816221 0.01400000
3.71737362 2.15988254 -2.85671529 4.91669238 0.01400000
3.48843907 2.51433217 -3.31596530 4.60064228 0.01400000
3.23872435 2.85608393 -3.75143154 4.25402508 0.01400000
2.96615307 3.18444122 -4.16112755 3.87588917 0.01400000
2.66792025 3.49677572 -4.53839270 3.46263838 0.01400000
2.34135697 3.78840722 -4.87236784 3.01127934 0.01400000
1.98479781 4.05283833 -5.15035602 2.52228550 0.01400000
1.59831484 4.28231511 -5.36124127 2.00100910 0.01400000
1.18420216 4.46863521 -5.49877282 1.45719182 0.01400000
0.74713357 4.60408601 -5.56359799 0.90283953 0.01400000
0.29396594 4.68237520 -5.56336061 0.34927541 0.01400000
-0.16678500 4.69941609 -5.51079111 -0.19558116 0.01400000
-0.62571941 4.65385112 -5.42030711 -0.72877092 0.01400000
-1.07346357 4.54723568 -5.30406900 -1.25212882 0.01400000
-1.50157933 4.38385494 -5.16859951 -1.77037386 0.01400000
-1.90333699 4.17020097 -5.01295123 -2.28797978 0.01400000
-2.27423634 3.91418793 -4.82901522 -2.80577277 0.01400000
-2.61219918 3.62422187 -4.60398792 -3.31837671 0.01400000
-2.91740660 3.30826265 -4.32438110 -3.81347531 0.01400000
-3.19180882 2.97301564 -3.98044089 -4.27337354 0.01400000
-3.43838528 2.62337035 -3.56961963 -4.67861032 0.01400000
-3.66027091 2.26216462 -3.09795515 -5.01261270 0.01400000
-3.85988539 1.89030290 -2.57886312 -5.26588413 0.01400000
-4.03820172 1.50720290 -2.02975100 -5.43824854 0.01400000
-4.19426949 1.11149440 -1.46766692 -5.53830103 0.01400000
-4.32506968 0.70185586 -0.90553806 -5.58022724 0.01400000
-4.42572727 0.27785323 -0.35026461 -5.57911682 0.01400000
-4.49005353 -0.15935460 0.19684468 -5.54639240 0.01400000
-4.51133946 -0.60655844 0.73771459 -5.48682658 0.01400000
-4.48328331 -1.05836637 1.27429261 -5.39795573 0.01400000
-4.40091447 -1.50742265 1.80573678 -5.27184141 0.01400000
-4.26137571 -1.94495039 2.32698160 -5.09840399 0.01400000
-4.06444710 -2.36154050 2.82910006 -4.86916381 0.01400000
-3.81273310 -2.74807079 3.30124924 -4.58022490 0.01400000
-3.51148499 -3.09661915 3.73347612 -4.23366411 0.01400000
-3.16808523 -3.40123418 4.11939390 -3.83701630 0.01400000
-2.79127094 -3.65844835 4.45777230 -3.40112777 0.01400000
-2.39021213 -3.86745679 4.75240353 -2.93713755 0.01400000
-1.97358159 -4.02993549 5.01013850 -2.45361673 0.01400000
-1.54875351 -4.14952697 5.23760302 -1.95486283 0.01400000
-1.12124714 -4.23107188 5.43762855 -1.44098840 0.01400000
-0.69449396 -4.27970317 5.60667331 -0.90982963 0.01400000
-0.26995615 -4.29994031 5.73431874 -0.36000839 0.01400000
0.15242924 -4.29492115 5.80528520 0.20603293 0.01400000
0.57355693 -4.26588746 5.80349759 0.78029163 0.01400000
0.99432520 -4.21200228 5.71690288 1.34958630 0.01400000
1.41480792 -4.13052615 5.54137952 1.89806029 0.01400000
1.83356235 -4.01732511 5.28237776 2.41094975 0.01400000
2.24718670 -3.86763279 4.95376295 2.87825417 0.01400000
2.65020379 -3.67695029 4.57432720 3.29699841 0.01400000
3.03529648 -3.44194669 4.16317597 3.67131583 0.01400000
3.39386657 -3.16122266 3.73544656 4.01034934 0.01400000
3.71683879 -2.83582085 3.29957011 4.32466324 0.01400000
3.99559311 -2.46940448 2.85671286 4.62227324 0.01400000
4.22288843 -2.06807650 2.40235267 4.90546036 0.01400000
4.39364036 -1.63986545 1.92935803 5.16926880 0.01400000
4.50543760 -1.19395491 1.43157376 5.40210203 0.01400000
4.55871949 -0.73977167 0.90684084 5.58825542 0.01400000
4.55658824 -0.28606886 0.35858803 5.71169469 0.01400000
4.50428370 0.15985963 -0.20442687 5.76003209 0.01400000
4.40839912 0.59271791 -0.77008206 5.72756286 0.01400000
4.27595465 1.00942240 -1.32587327 5.61645349 0.01400000
